fips,state,county,votes_dem,votes_gop,total_votes,per_dem,per_gop,per_point_diff
37033,North Carolina,Caswell County,4860,7089,12051,0.403286034,0.588249938,0.184963903
37035,North Carolina,Catawba County,25689,56588,83425,0.307929278,0.678309859,0.370380581
37037,North Carolina,Chatham County,26787,21186,48599,0.551184181,0.435934896,-0.115249285
37039,North Carolina,Cherokee County,3583,12628,16423,0.21816964,0.768921634,0.550751994
37041,North Carolina,Chowan County,3247,4471,7784,0.417137718,0.57438335,0.157245632
37043,North Carolina,Clay County,1699,5112,6893,0.246481938,0.741621935,0.495139997
37045,North Carolina,Cleveland County,16955,33798,51308,0.33045529,0.658727684,0.328272394
37047,North Carolina,Columbus County,9446,16832,26446,0.35718067,0.636466762,0.279286092
37049,North Carolina,Craven County,21148,31032,53065,0.398530105,0.584792236,0.186262131
37051,North Carolina,Cumberland County,84469,60032,147150,0.574033299,0.407964662,-0.166068637
37053,North Carolina,Currituck County,4195,11657,16147,0.259800582,0.72192977,0.462129188
37055,North Carolina,Dare County,9936,13938,24232,0.410036316,0.575189832,0.165153516
37057,North Carolina,Davidson County,22636,64658,88514,0.255733556,0.730483313,0.474749757
37059,North Carolina,Davie County,6713,18228,25311,0.265220655,0.720161195,0.45494054
37061,North Carolina,Duplin County,8767,13793,22715,0.385956416,0.607219899,0.221263482
37063,North Carolina,Durham County,144688,32459,179914,0.804206454,0.180413976,-0.623792479
37065,North Carolina,Edgecombe County,16089,9206,25477,0.631510774,0.361345527,-0.270165247
37067,North Carolina,Forsyth County,113033,85064,201270,0.561598847,0.42263626,-0.138962588
37069,North Carolina,Franklin County,15879,20901,37351,0.42512918,0.559583411,0.134454231
37071,North Carolina,Gaston County,40959,73033,115498,0.354629517,0.632331296,0.277701778
37073,North Carolina,Gates County,2546,3367,5971,0.426394239,0.563892145,0.137497907
37075,North Carolina,Graham County,905,3710,4665,0.193997856,0.79528403,0.601286174
37077,North Carolina,Granville County,14565,16647,31598,0.460946895,0.526837142,0.065890246
37079,North Carolina,Greene County,3832,4874,8753,0.437792757,0.556837656,0.119044899
37081,North Carolina,Guilford County,173086,107294,284486,0.608416583,0.377150369,-0.231266213
37083,North Carolina,Halifax County,15545,10080,25759,0.603478396,0.391319539,-0.212158857
37085,North Carolina,Harnett County,22093,35177,58293,0.378999194,0.603451529,0.224452336
37087,North Carolina,Haywood County,13144,22834,36542,0.359695693,0.624870013,0.26517432
37089,North Carolina,Henderson County,27211,40032,68371,0.397990376,0.585511401,0.187521025
37091,North Carolina,Hertford County,7097,3479,10634,0.667387625,0.327158172,-0.340229453
37093,North Carolina,Hoke County,11804,9453,21639,0.545496557,0.436850132,-0.108646425
37095,North Carolina,Hyde County,1046,1418,2492,0.419743178,0.569020867,0.149277689
37097,North Carolina,Iredell County,33888,67010,102371,0.331031249,0.65457991,0.323548661
37099,North Carolina,Jackson County,9591,11356,21428,0.447591936,0.529960799,0.082368863
37101,North Carolina,Johnston County,41257,68353,111357,0.370493099,0.613818619,0.243325521
37103,North Carolina,Jones County,2197,3280,5525,0.397647059,0.593665158,0.1960181
37105,North Carolina,Lee County,12143,16469,29008,0.41860866,0.567739934,0.149131274
37107,North Carolina,Lenoir County,13605,14590,28409,0.478897532,0.513569643,0.034672111
37109,North Carolina,Lincoln County,13274,36341,50217,0.264332796,0.723679232,0.459346436
37111,North Carolina,McDowell County,5832,16883,23003,0.253532148,0.733947746,0.480415598
37113,North Carolina,Macon County,6230,14211,20743,0.300342284,0.685098587,0.384756303
37115,North Carolina,Madison County,4901,7979,13076,0.37480881,0.610201897,0.235393087
37117,North Carolina,Martin County,5911,6532,12540,0.471371611,0.520893142,0.049521531
37119,North Carolina,Mecklenburg County,378107,179211,567053,0.666793051,0.316039241,-0.35075381
37121,North Carolina,Mitchell County,1867,7090,9041,0.206503705,0.784205287,0.577701582
37123,North Carolina,Montgomery County,4327,8411,12849,0.336757724,0.654603471,0.317845747
37125,North Carolina,Moore County,20779,36764,58339,0.356176829,0.630178783,0.274001954
37127,North Carolina,Nash County,25947,25827,52271,0.496393794,0.494098066,-0.002295728
37129,North Carolina,New Hanover County,66138,63331,131830,0.501691572,0.480398999,-0.021292574
37131,North Carolina,Northampton County,6069,3989,10109,0.600356118,0.394598872,-0.205757246
37133,North Carolina,Onslow County,24266,46078,72235,0.335931335,0.637890219,0.301958884
37135,North Carolina,Orange County,63594,20176,84997,0.748191113,0.237373084,-0.510818029
37137,North Carolina,Pamlico County,2713,4849,7631,0.355523522,0.635434412,0.27991089
37139,North Carolina,Pasquotank County,9832,9770,19897,0.494144846,0.491028798,-0.003116048
37141,North Carolina,Pender County,11723,21956,34169,0.343088765,0.642570751,0.299481987
37143,North Carolina,Perquimans County,2492,4903,7484,0.332977018,0.655130946,0.322153928
37145,North Carolina,Person County,8465,13184,21894,0.386635608,0.602174112,0.215538504
37147,North Carolina,Pitt County,47252,38982,87573,0.539572699,0.4451372,-0.0944355
37149,North Carolina,Polk County,4518,7689,12358,0.365593138,0.622188056,0.256594918
37151,North Carolina,Randolph County,15618,56894,73316,0.213023078,0.776010693,0.562987615
37153,North Carolina,Richmond County,8754,11830,20763,0.421615374,0.569763522,0.148148148
37155,North Carolina,Robeson County,19020,27806,47188,0.403068577,0.589259981,0.186191405
37157,North Carolina,Rockingham County,15992,31301,47809,0.334497689,0.654709364,0.320211676
37159,North Carolina,Rowan County,23114,49297,73408,0.314870314,0.67154806,0.356677746
37161,North Carolina,Rutherford County,9135,24891,34429,0.265328647,0.722966104,0.457637457
37163,North Carolina,Sampson County,10966,17411,28618,0.383185408,0.608393319,0.225207911
37165,North Carolina,Scotland County,7186,7473,14775,0.486362098,0.505786802,0.019424704
37167,North Carolina,Stanly County,8129,25458,33939,0.239517959,0.750110492,0.510592534
37169,North Carolina,Stokes County,5286,20142,25701,0.205672931,0.783704914,0.578031983
37171,North Carolina,Surry County,8721,27538,36638,0.238031552,0.751623997,0.513592445
37173,North Carolina,Swain County,2780,4161,7068,0.393322015,0.588709677,0.195387663
37175,North Carolina,Transylvania County,8444,11636,20404,0.413840423,0.570280337,0.156439914
37177,North Carolina,Tyrrell County,758,1044,1817,0.417171161,0.574573473,0.157402312
37179,North Carolina,Union County,48725,80382,131011,0.371915335,0.613551534,0.241636198
37181,North Carolina,Vance County,12431,8391,20999,0.591980571,0.399590457,-0.192390114
37183,North Carolina,Wake County,393336,226197,631830,0.622534543,0.358002944,-0.264531599
37185,North Carolina,Warren County,6400,3752,10293,0.621781793,0.364519576,-0.257262217
37187,North Carolina,Washington County,3396,2781,6205,0.547300564,0.448186946,-0.099113618
37189,North Carolina,Watauga County,17122,14451,32220,0.531409063,0.448510242,-0.082898821
37191,North Carolina,Wayne County,24215,30709,55537,0.436015629,0.552946684,0.116931055
37193,North Carolina,Wilkes County,7511,27592,35466,0.211780297,0.777984549,0.566204252
37195,North Carolina,Wilson County,20754,19581,40735,0.509488155,0.480692279,-0.028795876
37197,North Carolina,Yadkin County,3763,15933,19923,0.188877177,0.799728956,0.610851779
37199,North Carolina,Yancey County,3688,7516,11352,0.324876674,0.662085976,0.337209302
38001,North Dakota,Adams County,258,981,1269,0.203309693,0.773049645,0.569739953
38003,North Dakota,Barnes County,1820,3568,5565,0.327044025,0.641150045,0.31410602
38005,North Dakota,Benson County,822,1094,1961,0.419173891,0.557878633,0.138704742
38007,North Dakota,Billings County,72,541,635,0.113385827,0.851968504,0.738582677
38009,North Dakota,Bottineau County,821,2575,3471,0.236531259,0.741861135,0.505329876
38011,North Dakota,Bowman County,228,1395,1657,0.137598069,0.841882921,0.704284852
38013,North Dakota,Burke County,137,994,1155,0.118614719,0.860606061,0.741991342
38015,North Dakota,Burleigh County,14348,34744,50753,0.2827025,0.68457037,0.40186787
38017,North Dakota,Cass County,40311,42619,86053,0.468443866,0.495264546,0.02682068
38019,North Dakota,Cavalier County,474,1499,2020,0.234653465,0.742079208,0.507425743
38021,North Dakota,Dickey County,608,1742,2424,0.250825083,0.718646865,0.467821782
38023,North Dakota,Divide County,265,904,1202,0.22046589,0.752079867,0.531613977
38025,North Dakota,Dunn County,342,1951,2338,0.146278871,0.834473909,0.688195038
38027,North Dakota,Eddy County,383,854,1261,0.303727201,0.677240285,0.373513085
38029,North Dakota,Emmons County,237,1738,2009,0.117969139,0.865107018,0.74713788
38031,North Dakota,Foster County,373,1362,1778,0.209786277,0.766029246,0.55624297
38033,North Dakota,Golden Valley County,137,871,1026,0.133528265,0.848927875,0.71539961
38035,North Dakota,Grand Forks County,12880,16987,30970,0.415886342,0.548498547,0.132612205
38037,North Dakota,Grant County,207,1145,1381,0.149891383,0.829109341,0.679217958
38039,North Dakota,Griggs County,308,907,1250,0.2464,0.7256,0.4792
38041,North Dakota,Hettinger County,196,1091,1312,0.149390244,0.831554878,0.682164634
38043,North Dakota,Kidder County,221,1215,1460,0.151369863,0.832191781,0.680821918
38045,North Dakota,LaMoure County,527,1645,2219,0.237494367,0.741324921,0.503830554
38047,North Dakota,Logan County,128,930,1076,0.118959108,0.864312268,0.74535316
38049,North Dakota,McHenry County,564,2364,3003,0.187812188,0.787212787,0.599400599
38051,North Dakota,McIntosh County,261,1153,1455,0.179381443,0.792439863,0.613058419
38053,North Dakota,McKenzie County,814,4482,5419,0.150212216,0.827089869,0.676877653
38055,North Dakota,McLean County,1230,4198,5536,0.222182081,0.758309249,0.536127168
38057,North Dakota,Mercer County,704,3856,4675,0.150588235,0.824812834,0.674224599
38059,North Dakota,Morton County,3872,12243,16619,0.232986341,0.736686925,0.503700584
38061,North Dakota,Mountrail County,1256,2824,4165,0.301560624,0.678031212,0.376470588
38063,North Dakota,Nelson County,586,1141,1777,0.329769274,0.642093416,0.312324142
38065,North Dakota,Oliver County,129,918,1066,0.121013133,0.861163227,0.740150094
38067,North Dakota,Pembina County,786,2460,3331,0.235965176,0.738516962,0.502551786
38069,North Dakota,Pierce County,497,1585,2128,0.233552632,0.744830827,0.511278195
38071,North Dakota,Ramsey County,1639,3577,5372,0.305100521,0.665860015,0.360759494
38073,North Dakota,Ransom County,945,1418,2454,0.385085575,0.577832111,0.192746536
38075,North Dakota,Renville County,220,1065,1319,0.166793025,0.807429871,0.640636846
38077,North Dakota,Richland County,2510,5072,7812,0.321300563,0.649257552,0.327956989
38079,North Dakota,Rolette County,2482,1257,3804,0.652471083,0.33044164,-0.322029443
38081,North Dakota,Sargent County,738,1266,2070,0.356521739,0.611594203,0.255072464
38083,North Dakota,Sheridan County,104,688,812,0.128078818,0.84729064,0.719211823
38085,North Dakota,Sioux County,804,258,1186,0.677908938,0.217537943,-0.460370995
38087,North Dakota,Slope County,44,380,427,0.103044496,0.889929742,0.786885246
38089,North Dakota,Stark County,2499,12110,15050,0.166046512,0.804651163,0.638604651
38091,North Dakota,Steele County,392,652,1088,0.360294118,0.599264706,0.238970588
38093,North Dakota,Stutsman County,2676,6994,9959,0.268701677,0.702279345,0.433577668
38095,North Dakota,Towner County,317,830,1174,0.270017036,0.706984668,0.436967632
38097,North Dakota,Traill County,1493,2522,4136,0.360976789,0.609767892,0.248791103
38099,North Dakota,Walsh County,1333,3324,4783,0.278695379,0.694961321,0.416265942
38101,North Dakota,Ward County,7293,19974,28246,0.258195851,0.707144374,0.448948524
38103,North Dakota,Wells County,442,1893,2374,0.186183656,0.797388374,0.611204718
38105,North Dakota,Williams County,2169,11739,14334,0.151318543,0.818961909,0.667643365
39001,Ohio,Adams County,2156,9870,12145,0.177521614,0.812680115,0.635158501
39003,Ohio,Allen County,14149,33116,48006,0.294733992,0.689830438,0.395096446
39005,Ohio,Ashland County,6541,19407,26405,0.247718235,0.734974437,0.487256201
39007,Ohio,Ashtabula County,16497,26890,44147,0.373683376,0.609101411,0.235418035
39009,Ohio,Athens County,14772,10862,26059,0.566867493,0.416823362,-0.150044131
39011,Ohio,Auglaize County,4651,20798,25777,0.180432168,0.80684331,0.626411142
39013,Ohio,Belmont County,9138,23560,33088,0.276172631,0.712040619,0.435867988
39015,Ohio,Brown County,4380,16480,21096,0.207622298,0.781190747,0.573568449
39017,Ohio,Butler County,69613,114392,186737,0.372786325,0.612583473,0.239797148
39019,Ohio,Carroll County,3251,10745,14212,0.228750352,0.756051224,0.527300873
39021,Ohio,Champaign County,5062,14589,19972,0.253454837,0.730472662,0.477017825
39023,Ohio,Clark County,24076,39032,64212,0.374945493,0.607861459,0.232915966
39025,Ohio,Clermont County,34092,74570,110480,0.308580739,0.674963794,0.366383056
39027,Ohio,Clinton County,4697,15488,20527,0.228820578,0.754518439,0.525697861
39029,Ohio,Columbiana County,13359,35726,49860,0.267930205,0.716526274,0.448596069
39031,Ohio,Coshocton County,4125,12325,16739,0.246430492,0.736304439,0.489873947
39033,Ohio,Crawford County,4916,15436,20686,0.237648651,0.746205163,0.508556512
39035,Ohio,Cuyahoga County,416176,202699,625670,0.665168539,0.323971103,-0.341197436
39037,Ohio,Darke County,4731,22004,27134,0.174356895,0.810938306,0.636581411
39039,Ohio,Defiance County,5981,13038,19381,0.308601207,0.672720706,0.364119498
39041,Ohio,Delaware County,57735,66356,126070,0.457959864,0.526342508,0.068382645
39043,Ohio,Erie County,17493,22160,40335,0.433692823,0.549398785,0.115705963
39045,Ohio,Fairfield County,31224,50797,83311,0.374788443,0.609727407,0.234938964
39047,Ohio,Fayette County,2975,9473,12612,0.235886457,0.751110054,0.515223597
39049,Ohio,Franklin County,409144,211237,630577,0.648840665,0.334990017,-0.313850648
39051,Ohio,Fulton County,6664,15731,22770,0.292665788,0.690865173,0.398199385
39053,Ohio,Gallia County,2990,10645,13799,0.216682368,0.771432713,0.554750344
39055,Ohio,Geauga County,21201,34143,56021,0.378447368,0.609467878,0.23102051
39057,Ohio,Greene County,34798,52072,88643,0.392563429,0.587434992,0.194871563
39059,Ohio,Guernsey County,4577,13407,18230,0.251069665,0.735436094,0.484366429
39061,Ohio,Hamilton County,246266,177886,430929,0.571476972,0.41279654,-0.158680432
39063,Ohio,Hancock County,11757,26310,38771,0.303242114,0.678599985,0.375357871
39065,Ohio,Hardin County,3062,9949,13247,0.231146675,0.751037971,0.519891296
39067,Ohio,Harrison County,1768,5792,7655,0.230960157,0.756629654,0.525669497
39069,Ohio,Henry County,4062,10479,14764,0.275128691,0.709767001,0.434638309
39071,Ohio,Highland County,3799,15678,19676,0.193077861,0.796808294,0.603730433
39073,Ohio,Hocking County,3880,9737,13824,0.280671296,0.704354745,0.423683449
39075,Ohio,Holmes County,1994,10796,12947,0.154012513,0.833861126,0.679848614
39077,Ohio,Huron County,7759,18956,27190,0.285362266,0.697168076,0.411805811
39079,Ohio,Jackson County,3311,11309,14794,0.223806949,0.764431526,0.540624578
39081,Ohio,Jefferson County,10018,22828,33362,0.300281758,0.684251544,0.383969786
39083,Ohio,Knox County,8589,22340,31398,0.273552456,0.711510287,0.437957832
39085,Ohio,Lake County,55514,73278,130509,0.4253653,0.561478519,0.136113218
39087,Ohio,Lawrence County,7489,20306,28127,0.266256622,0.721939773,0.455683151
39089,Ohio,Licking County,33055,59514,94210,0.350865089,0.631716378,0.28085129
39091,Ohio,Logan County,5055,17964,23368,0.216321465,0.768743581,0.552422116
39093,Ohio,Lorain County,75667,79520,157437,0.480617644,0.505090925,0.024473281
39095,Ohio,Lucas County,115411,81763,200623,0.575263056,0.407545496,-0.16771756
39097,Ohio,Madison County,5698,13835,19855,0.286980609,0.696801813,0.409821204
39099,Ohio,Mahoning County,57641,59903,118966,0.484516585,0.50353042,0.019013836
39101,Ohio,Marion County,8269,19023,27818,0.297253577,0.683837803,0.386584226
39103,Ohio,Medina County,39800,64598,105825,0.376092606,0.610422868,0.234330262
39105,Ohio,Meigs County,2492,8316,10951,0.227559127,0.759382705,0.531823578
39107,Ohio,Mercer County,4030,19452,23761,0.169605656,0.818652414,0.649046757
39109,Ohio,Miami County,15663,41371,57972,0.270182157,0.713637618,0.443455461
39111,Ohio,Monroe County,1605,5463,7148,0.224538332,0.764269726,0.539731393
39113,Ohio,Montgomery County,135064,129034,268505,0.50302229,0.480564608,-0.022457682
39115,Ohio,Morgan County,1725,5041,6847,0.251935154,0.736234847,0.484299693
39117,Ohio,Morrow County,4048,14077,18457,0.219320583,0.762691662,0.543371079
39119,Ohio,Muskingum County,11971,27867,40465,0.295835908,0.68866922,0.392833313
39121,Ohio,Noble County,1170,5135,6343,0.184455305,0.809553839,0.625098534
39123,Ohio,Ottawa County,9008,14628,24007,0.375223893,0.609322281,0.234098388
39125,Ohio,Paulding County,2213,7086,9467,0.233759375,0.748494771,0.514735397
39127,Ohio,Perry County,4098,12357,16675,0.245757121,0.741049475,0.495292354
